"","Model","Metric","Estimate","lwr","upr","pval","Time","Simulation"
"3959","Bliss","SS",-0.297816576770673,-2.25778056131073,1.66214740776938,0.765843161909849,27,198
"3960","Bliss","SS",-0.547674766581319,-2.50763875112137,1.41228921795873,0.583915241406857,30,198
"3961","Bliss","CI",0.653894553504706,0.443820165287675,0.963403920202615,0.0316720791521569,3,199
"3962","Bliss","CI",0.611327210605974,0.37887067123974,0.98640772906594,0.0437970596544624,6,199
"3963","Bliss","CI",0.646525740242931,0.41600373748616,1.00478792648005,0.0525340322545807,9,199
"3964","Bliss","CI",0.70641370862327,0.447624819309877,1.11481827236534,0.135426266744251,12,199
"3965","Bliss","CI",0.721788235557743,0.459854652732179,1.13291939941071,0.156365920386129,15,199
"3966","Bliss","CI",0.720976425582712,0.460941359031692,1.12770745358584,0.151750530469518,18,199
"3967","Bliss","CI",0.758803032972116,0.467034486564753,1.23284695115947,0.265007183030988,21,199
"3968","Bliss","CI",0.765469426433067,0.455404125573465,1.28664500363479,0.313109538991793,24,199
"3969","Bliss","CI",0.747297879064863,0.459018352364221,1.21662699798051,0.241428852269112,27,199
"3970","Bliss","CI",0.758273470256606,0.46976881241244,1.22396089417317,0.257337345528559,30,199
"3971","Bliss","SS",2.14852491688912,0.188560932349066,4.10848890142917,0.0316720791521569,3,199
"3972","Bliss","SS",2.0160278882882,0.0560639037481486,3.97599187282826,0.0437970596544624,6,199
"3973","Bliss","SS",1.93873157109235,-0.0212324134477072,3.8986955556324,0.0525340322545807,9,199
"3974","Bliss","SS",1.49304171902827,-0.466922265511785,3.45300570356832,0.135426266744251,12,199
"3975","Bliss","SS",1.41740031590384,-0.542563668636215,3.37736430044389,0.156365920386129,15,199
"3976","Bliss","SS",1.43337558976358,-0.526588394776471,3.39333957430364,0.151750530469518,18,199
"3977","Bliss","SS",1.1146342594271,-0.84532972511295,3.07459824396716,0.265007183030988,21,199
"3978","Bliss","SS",1.008718745668,-0.951245238872053,2.96868273020805,0.313109538991793,24,199
"3979","Bliss","SS",1.17142284933028,-0.788541135209774,3.13138683387033,0.241428852269112,27,199
"3980","Bliss","SS",1.13270693230393,-0.827257052236128,3.09267091684398,0.257337345528559,30,199
"3981","Bliss","CI",0.861619314613997,0.549602343252177,1.35077270399348,0.51616874497677,3,200
"3982","Bliss","CI",0.909700075087993,0.588857926806469,1.40535465167828,0.669753646736517,6,200
"3983","Bliss","CI",0.837358987215915,0.549729291728327,1.27548246750107,0.408406170807897,9,200
"3984","Bliss","CI",0.995016620547505,0.638865636366458,1.54971251982924,0.982368331143337,12,200
"3985","Bliss","CI",1.0419391953906,0.658502897197697,1.64864466278162,0.860702733810141,15,200
"3986","Bliss","CI",1.00918178734126,0.639518664487156,1.59252252741992,0.96867566024234,18,200
"3987","Bliss","CI",0.957270816057374,0.59019196683287,1.55265992553681,0.859531867582139,21,200
"3988","Bliss","CI",0.901787115495417,0.567020171860202,1.43419942011171,0.66233960855951,24,200
"3989","Bliss","CI",0.922699771903255,0.58861892971323,1.44639396746058,0.725757671431989,27,200
"3990","Bliss","CI",0.953708203007594,0.602701562346634,1.50913718050204,0.839588923473657,30,200
"3991","Bliss","SS",0.64926246135246,-1.31070152318759,2.60922644589251,0.51616874497677,3,200
"3992","Bliss","SS",0.426486138037125,-1.53347784650293,2.38645012257718,0.669753646736517,6,200
"3993","Bliss","SS",0.826701676664031,-1.13326230787602,2.78666566120409,0.408406170807897,9,200
"3994","Bliss","SS",0.0220998186432844,-1.93786416589677,1.98206380318334,0.982368331143337,12,200
"3995","Bliss","SS",-0.175479682854122,-2.13544366739418,1.78448430168593,0.860702733810141,15,200
"3996","Bliss","SS",-0.0392693282680945,-1.99923331280815,1.92069465627196,0.96867566024234,18,200
"3997","Bliss","SS",0.176970110202897,-1.78299387433716,2.13693409474295,0.859531867582139,21,200
"3998","Bliss","SS",0.436685276425064,-1.52327870811499,2.39664926096512,0.66233960855951,24,200
"3999","Bliss","SS",0.350774310404958,-1.6091896741351,2.31073829494501,0.725757671431989,27,200
"4000","Bliss","SS",0.202419323021321,-1.75754466151873,2.16238330756137,0.839588923473657,30,200
"4001","Bliss","CI",0.803177033941224,0.535557251560789,1.204527332924,0.289142636918164,3,201
"4002","Bliss","CI",0.906554959658019,0.608939623990777,1.34962788181608,0.628956293698134,6,201
"4003","Bliss","CI",0.634418111874606,0.420341098937021,0.957523167951854,0.0302629673757588,9,201
"4004","Bliss","CI",0.722563184862243,0.45969054630992,1.13575874098197,0.159051713267906,12,201
"4005","Bliss","CI",0.747297680539157,0.464244112488068,1.20293140681145,0.230418895239826,15,201
"4006","Bliss","CI",0.734922018139267,0.456061729850684,1.18429225123258,0.205815950092928,18,201
"4007","Bliss","CI",0.713427161843833,0.454512294468223,1.11983398788376,0.142119281959077,21,201
"4008","Bliss","CI",0.679476633168352,0.440598363987683,1.04786702075613,0.0803924750930833,24,201
"4009","Bliss","CI",0.680754786298603,0.442218315648668,1.04795993894707,0.080614372495418,27,201
"4010","Bliss","CI",0.692603661265351,0.43167956768164,1.11124053004043,0.127835842210725,30,201
"4011","Bliss","SS",1.0600043135739,-0.899959670966149,3.01996829811396,0.289142636918164,3,201
"4012","Bliss","SS",0.483196396541148,-1.47676758799891,2.4431603810812,0.628956293698134,6,201
"4013","Bliss","SS",2.16663144952412,0.206667464984064,4.12659543406417,0.0302629673757588,9,201
"4014","Bliss","SS",1.40826804778293,-0.551695936757119,3.36823203232299,0.159051713267906,12,201
"4015","Bliss","SS",1.19928049891655,-0.760683485623505,3.1592444834566,0.230418895239826,15,201
"4016","Bliss","SS",1.26515449781254,-0.694809486727516,3.22511848235259,0.205815950092928,18,201
"4017","Bliss","SS",1.46794456329338,-0.49201942124667,3.42790854783344,0.142119281959077,21,201
"4018","Bliss","SS",1.74841336610386,-0.211550618436192,3.70837735064391,0.0803924750930833,24,201
"4019","Bliss","SS",1.74713241085031,-0.212831573689747,3.70709639539036,0.080614372495418,27,201
"4020","Bliss","SS",1.52269175300471,-0.437272231535339,3.48265573754477,0.127835842210725,30,201
"4021","Bliss","CI",0.927916182939614,0.647100697677907,1.33059421145887,0.684143255483535,3,202
"4022","Bliss","CI",1.06734762742053,0.720562634734137,1.58102974376484,0.745081613681615,6,202
"4023","Bliss","CI",0.892026572296354,0.601159736446429,1.32362724487569,0.570393927940001,9,202
"4024","Bliss","CI",0.841184412447325,0.538012948762645,1.31519365355743,0.448192387819489,12,202
"4025","Bliss","CI",0.875753026311223,0.582792668185099,1.31597977284381,0.523148417867384,15,202
"4026","Bliss","CI",0.85986795840353,0.5730590866822,1.29022106632974,0.465869827789782,18,202
"4027","Bliss","CI",0.885886136214823,0.609815680664238,1.28693680930407,0.524811127695898,21,202
"4028","Bliss","CI",0.890808288388346,0.595588282834868,1.33236235421608,0.5734846965783,24,202
"4029","Bliss","CI",0.909538868071818,0.611135866198637,1.35364490662127,0.64022789704332,27,202
"4030","Bliss","CI",0.912895098205835,0.60234569270848,1.38355344848722,0.66749223388773,30,202
"4031","Bliss","SS",0.406815835179629,-1.55314814936042,2.36677981971968,0.684143255483535,3,202
"4032","Bliss","SS",-0.325131415068194,-2.28509539960825,1.63483256947186,0.745081613681615,6,202
"4033","Bliss","SS",0.567471435811888,-1.39249254872817,2.52743542035194,0.570393927940001,9,202
"4034","Bliss","SS",0.758432032110953,-1.2015319524291,2.71839601665101,0.448192387819489,12,202
"4035","Bliss","SS",0.638499748265359,-1.32146423627469,2.59846373280541,0.523148417867384,15,202
"4036","Bliss","SS",0.729215538431692,-1.23074844610836,2.68917952297175,0.465869827789782,18,202
"4037","Bliss","SS",0.635946753857044,-1.32401723068301,2.5959107383971,0.524811127695898,21,202
"4038","Bliss","SS",0.56292684913255,-1.3970371354075,2.5228908336726,0.5734846965783,24,202
"4039","Bliss","SS",0.467380184614921,-1.49258379992513,2.42734416915497,0.64022789704332,27,202
"4040","Bliss","SS",0.42959230737045,-1.5303716771696,2.3895562919105,0.66749223388773,30,202
"4041","Bliss","CI",0.870002050569962,0.661091753289632,1.14492967765751,0.320242891433682,3,203
"4042","Bliss","CI",0.848470034826921,0.577182484962138,1.24726827087697,0.403196802012632,6,203
"4043","Bliss","CI",0.8379093187474,0.547744155726201,1.28178825662301,0.414866560105124,9,203
"4044","Bliss","CI",0.889387607565774,0.587262947290411,1.34694402250514,0.57989602864856,12,203
"4045","Bliss","CI",0.907917170817207,0.606897830403947,1.35824112028225,0.63831223302387,15,203
"4046","Bliss","CI",0.957550827579621,0.643691462336624,1.42444578038991,0.830499457192892,18,203
"4047","Bliss","CI",0.963355257249029,0.679232276444554,1.36632693093921,0.834147928398245,21,203
"4048","Bliss","CI",0.97229149187782,0.693106387658196,1.36393310177397,0.870743372586679,24,203
"4049","Bliss","CI",0.963527268167682,0.691731722310555,1.34211684466579,0.826075866026436,27,203
"4050","Bliss","CI",0.996801339544596,0.703787350376387,1.41180842478416,0.985606874449569,30,203
"4051","Bliss","SS",0.993958870747583,-0.966005113792471,2.95392285528764,0.320242891433682,3,203
"4052","Bliss","SS",0.835925524579612,-1.12403845996044,2.79588950911967,0.403196802012632,6,203
"4053","Bliss","SS",0.815359499252359,-1.14460448528769,2.77532348379241,0.414866560105124,9,203
"4054","Bliss","SS",0.553536595813702,-1.40642738872635,2.51350058035376,0.57989602864856,12,203
"4055","Bliss","SS",0.470059885372561,-1.48990409916749,2.43002386991262,0.63831223302387,15,203
"4056","Bliss","SS",0.21406103993835,-1.7459029446017,2.1740250244784,0.830499457192892,18,203
"4057","Bliss","SS",0.209384709337267,-1.75057927520279,2.16934869387732,0.834147928398245,21,203
"4058","Bliss","SS",0.162714318653351,-1.7972496658867,2.12267830319341,0.870743372586679,24,203
