Model,Metric,Estimate,lwr,upr,pval,Time,Simulation
Bliss,CI,1.0251731994268336,0.8550198561986969,1.2291879319570032,0.7883265885082015,3,203
Bliss,CI,1.0609604159246255,0.8180582953197965,1.375986296574279,0.6555370425210933,6,203
Bliss,CI,1.0535220221583839,0.7946194412248786,1.396780135987869,0.7171000005571363,9,203
Bliss,CI,1.0487790503717151,0.7958846765231903,1.3820312526981375,0.735136449894061,12,203
Bliss,CI,0.9911919219557863,0.7578150986684925,1.296439498073639,0.9485016412858813,15,203
Bliss,CI,0.9503698568955016,0.7286723608742406,1.2395184906038412,0.7072126566139262,18,203
Bliss,CI,0.8872727231255422,0.7018988184144808,1.1216045169885607,0.31719862302139673,21,203
Bliss,CI,0.8391917544784911,0.6689586063198306,1.0527449593016944,0.12961965449082277,24,203
Bliss,CI,0.7918739089449816,0.6340875084127213,0.9889238935450768,0.039570786116227497,27,203
Bliss,CI,0.7802449301663386,0.6180943232330917,0.9849340596850857,0.0368267852577818,30,203
Bliss,SS,-0.2684842605958823,-2.2284482451359358,1.6914797239441712,0.7883265885082015,3,203
Bliss,SS,-0.4460833456863346,-2.4060473302263885,1.5138806388537192,0.6555370425210933,6,203
Bliss,SS,-0.36233728291449097,-2.3223012674545442,1.5976267016255625,0.7171000005571363,9,203
Bliss,SS,-0.33830089424856485,-2.2982648787886184,1.6216630902914888,0.735136449894061,12,203
Bliss,SS,0.06458849996947771,-1.8953754845705757,2.024552484509531,0.9485016412858813,15,203
Bliss,SS,0.375602197791755,-1.5843617867482986,2.3355661823318083,0.7072126566139262,18,203
Bliss,SS,1.0002312217280385,-0.9597327628120152,2.9601952062680925,0.31719862302139673,21,203
Bliss,SS,1.5156034487631702,-0.44436053577688345,3.4755674333032234,0.12961965449082277,24,203
Bliss,SS,2.058201589377524,0.09823760483747057,4.018165573917577,0.039570786116227497,27,203
Bliss,SS,2.087679167738846,0.12771518319879246,4.0476431522789,0.0368267852577818,30,203
Bliss,CI,1.0633757103309114,0.7706096264422594,1.467367993496636,0.7084028329071995,3,204
Bliss,CI,1.328877786404419,0.9805077074462867,1.8010222232708428,0.0667937212689711,6,204
Bliss,CI,1.2363394117782123,0.9291599091275812,1.6450722056564924,0.1454510082664789,9,204
Bliss,CI,1.0979707594808084,0.814286292924329,1.4804864077294406,0.5399747093129131,12,204
Bliss,CI,1.0323382500214382,0.7559293422790462,1.4098172975324472,0.8413505849120241,15,204
Bliss,CI,0.9511204140308174,0.6894784435738815,1.3120497825820963,0.7601229675211818,18,204
Bliss,CI,0.8882831130141957,0.6694565980929851,1.1786378551109518,0.41167038658552374,21,204
Bliss,CI,0.8447607425482617,0.621074894087632,1.1490091113713583,0.28240729449056806,24,204
Bliss,CI,0.783025919596149,0.5744670837314376,1.0673015184383166,0.1216725433274991,27,204
Bliss,CI,0.7419027381549482,0.549022446927996,1.002544934112679,0.051965673083186247,30,204
Bliss,SS,-0.37400199367898074,-2.3339659782190343,1.5859619908610727,0.7084028329071995,3,204
Bliss,SS,-1.8330595125409874,-3.7930234970810406,0.1269044719990662,0.0667937212689711,6,204
Bliss,SS,-1.4557888165373678,-3.4157528010774216,0.5041751680026859,0.1454510082664789,9,204
Bliss,SS,-0.6128512358769637,-2.572815220417017,1.3471127486630898,0.5399747093129131,12,204
Bliss,SS,-0.20016622017644436,-2.160130204716498,1.7597977643636094,0.8413505849120241,15,204
Bliss,SS,0.3053193137642957,-1.6546446707757578,2.2652832983043494,0.7601229675211818,18,204
Bliss,SS,0.8209576584759017,-1.1390063260641519,2.780921643015956,0.41167038658552374,21,204
Bliss,SS,1.0749272638522094,-0.8850367206878441,3.0348912483922628,0.28240729449056806,24,204
Bliss,SS,1.5477913352216754,-0.41217264931837827,3.507755319761729,0.1216725433274991,27,204
Bliss,SS,1.9434180089438762,-0.01654597559617739,3.90338199348393,0.051965673083186247,30,204
Bliss,CI,1.1452818094623567,0.8729704832362454,1.5025369680573752,0.32745648190432486,3,205
Bliss,CI,1.3370001165786451,1.053633524393563,1.6965759634121147,0.01685412416068773,6,205
Bliss,CI,1.2456068905569453,0.9580755173688256,1.619430303431556,0.1009795162428307,9,205
Bliss,CI,1.2227111753546878,0.9426958302897934,1.5859013801701636,0.12970754267111304,12,205
Bliss,CI,1.1481876647836762,0.8813687615644827,1.4957813018256596,0.30578868915229496,15,205
Bliss,CI,1.0806676086675515,0.8395889245064339,1.3909693736250508,0.5469260683946207,18,205
Bliss,CI,1.005020452308951,0.7703211316905062,1.311227315473808,0.9705601744546002,21,205
Bliss,CI,0.9277481584016878,0.7208725184071406,1.193992867587165,0.5601663135159172,24,205
Bliss,CI,0.8911655892699952,0.686723806454253,1.1564709131018645,0.38615573891802757,27,205
Bliss,CI,0.8949826167518443,0.68059582334912,1.1769009694276347,0.42712228185254475,30,205
Bliss,SS,-0.9792499737627063,-2.9392139583027594,0.9807140107773472,0.32745648190432486,3,205
Bliss,SS,-2.3898746476902044,-4.3498386322302585,-0.42991066315015103,0.01685412416068773,6,205
Bliss,SS,-1.6401233793303014,-3.600087363870355,0.31984060520975227,0.1009795162428307,9,205
Bliss,SS,-1.5152561725628708,-3.4752201571029246,0.44470781197718273,0.12970754267111304,12,205
Bliss,SS,-1.0240986348536074,-2.984062619393661,0.9358653496864462,0.30578868915229496,15,205
Bliss,SS,-0.6023727144206316,-2.5623366989606855,1.357591270119422,0.5469260683946207,18,205
Bliss,SS,-0.036905725644956214,-1.99686971018501,1.9230582588950975,0.9705601744546002,21,205
Bliss,SS,0.5825944929920452,-1.3773694915480081,2.542558477532099,0.5601663135159172,24,205
Bliss,SS,0.8666099883136632,-1.0933539962263905,2.826573972853717,0.38615573891802757,27,205
Bliss,SS,0.7941256580691961,-1.1658383264708574,2.7540896426092494,0.42712228185254475,30,205
Bliss,CI,1.3166844297446447,1.0268522771533586,1.688322581645365,0.030093366439035457,3,206
Bliss,CI,1.168310628786123,0.8971372131047346,1.5214503482816484,0.24832607965987416,6,206
Bliss,CI,1.1458690277513606,0.9097629025742464,1.4432505711593273,0.2474223728043188,9,206
Bliss,CI,1.1121114700359753,0.8687634012072557,1.423623416993511,0.39901993489034293,12,206
Bliss,CI,1.0778981340235074,0.8248820943588293,1.4085217696893544,0.582620811531665,15,206
Bliss,CI,1.0399444920903766,0.7968595825229967,1.3571833361217074,0.7730929914893466,18,206
Bliss,CI,0.9695750577171163,0.738776164755687,1.27247715532083,0.8237292078336225,21,206
Bliss,CI,0.9023201755934972,0.6772603949130375,1.2021693655770662,0.48258517347723207,24,206
Bliss,CI,0.8758310278425432,0.6642560589853149,1.1547956227956424,0.3473270432604002,27,206
Bliss,CI,0.8458319640959946,0.651195726574964,1.0986431303064288,0.20952029433684266,30,206
Bliss,SS,-2.1688593141846764,-4.12882329872473,-0.20889532964462296,0.030093366439035457,3,206
Bliss,SS,-1.154424733808098,-3.1143887183481516,0.8055392507319558,0.24832607965987416,6,206
Bliss,SS,-1.1566329045728143,-3.116596889112868,0.8033310799672393,0.2474223728043188,9,206
Bliss,SS,-0.8433728793038542,-2.803336863843908,1.1165911052361994,0.39901993489034293,12,206
Bliss,SS,-0.549560567225864,-2.5095245517659173,1.4104034173141895,0.582620811531665,15,206
Bliss,SS,-0.2883315071956796,-2.248295491735733,1.671632477344374,0.7730929914893466,18,206
Bliss,SS,0.22275112629680136,-1.737212858243252,2.1827151108368548,0.8237292078336225,21,206
Bliss,SS,0.7021507215866462,-1.2578132629534076,2.6621147061267,0.48258517347723207,24,206
Bliss,SS,0.9397865811791102,-1.0201774033609434,2.899750565719164,0.3473270432604002,27,206
Bliss,SS,1.254885594018263,-0.7050783905217906,3.214849578558317,0.20952029433684266,30,206
Bliss,CI,1.0514189188184069,0.8200359110476994,1.3480894287140122,0.6925536571575455,3,207
Bliss,CI,1.0531513369951502,0.7940098765717405,1.3968689450104848,0.7193241194423207,6,207
Bliss,CI,1.0571253801034106,0.8338926294138159,1.340117456181782,0.6462163258920819,9,207
Bliss,CI,1.1385490907039482,0.861579399292144,1.5045555093445777,0.3615776967390031,12,207
Bliss,CI,1.0335808197478575,0.756277694307637,1.4125622360562395,0.8358238258945027,15,207
Bliss,CI,0.9624212057303365,0.7008568856981024,1.3216030207320009,0.8128807027098176,18,207
Bliss,CI,0.912823006549687,0.6590508760083961,1.2643118636501058,0.5831260059195023,21,207
Bliss,CI,0.8489537929304406,0.6114361094351712,1.1787372898155557,0.3281178729502639,24,207
Bliss,CI,0.8023174884114321,0.5842724866222627,1.101734835970455,0.17345349541070598,27,207
Bliss,CI,0.7816072513919868,0.5721272220713834,1.0677867996155481,0.12163869592073762,30,207
Bliss,SS,-0.39539193904196507,-2.3553559235820187,1.5645720454980887,0.6925536571575455,3,207
Bliss,SS,-0.3593622390628336,-2.319326223602887,1.60060174547722,0.7193241194423207,6,207
Bliss,SS,-0.4590248433745563,-2.4189888279146095,1.5009391411654973,0.6462163258920819,9,207
Bliss,SS,-0.9123629304789225,-2.872326915018976,1.047601054061131,0.3615776967390031,12,207
Bliss,SS,-0.20723821234149375,-2.1672021968815476,1.7527257721985599,0.8358238258945027,15,207
Bliss,SS,0.2367113840814888,-1.7232526004585649,2.1966753686215426,0.8128807027098176,18,207
Bliss,SS,0.5488243385103848,-1.4111396460296688,2.5087883230504384,0.5831260059195023,21,207
Bliss,SS,0.9779119527180216,-0.9820520318220322,2.9378759372580756,0.3281178729502639,24,207
Bliss,SS,1.361190500514534,-0.5987734840255197,3.321154485054587,0.17345349541070598,27,207
Bliss,SS,1.5479318891889142,-0.4120320953511394,3.5078958737289683,0.12163869592073762,30,207
Bliss,CI,1.2770554275013908,1.0110517991870076,1.6130435317183074,0.04015059279671761,3,208
Bliss,CI,1.2074996261892503,0.9067147537996789,1.6080639927133118,0.19705477558303766,6,208
Bliss,CI,1.3729474164965407,1.0354621912574378,1.8204282342510743,0.02766046206613884,9,208
Bliss,CI,1.227570422316924,0.9058241454500897,1.6636001030846683,0.18611661207025226,12,208
Bliss,CI,1.0659329571610636,0.8145471151238313,1.39490159386225,0.6417400462362122,15,208
Bliss,CI,0.9795444333971329,0.7468589085374177,1.2847236419504244,0.8812701962000339,18,208
Bliss,CI,0.8760598535220292,0.6584930809291787,1.1655109053994483,0.36364152059219373,21,208
Bliss,CI,0.8363699450715495,0.6245433907438663,1.120041770333724,0.23046608608016725,24,208
Bliss,CI,0.8599445554188824,0.6367027195158915,1.1614598394629942,0.32515186603191687,27,208
Bliss,CI,0.8198922844204202,0.6124824934113485,1.0975388934107282,0.18203582299102378,30,208
Bliss,SS,-2.052196260159669,-4.012160244699722,-0.09223227561961532,0.04015059279671761,3,208
Bliss,SS,-1.2899881411326222,-3.2499521256726753,0.6699758434074314,0.19705477558303766,6,208
Bliss,SS,-2.2020686146206336,-4.162032599160687,-0.24210463008057997,0.02766046206613884,9,208
Bliss,SS,-1.3221547903304687,-3.282118774870522,0.6378091942095849,0.18611661207025226,12,208
Bliss,SS,-0.4652673037378523,-2.425231288277906,1.4946966808022013,0.6417400462362122,15,208
Bliss,SS,0.14935921018154555,-1.810604774358508,2.109323194721599,0.8812701962000339,18,208
Bliss,SS,0.9084481037653723,-1.0515158807746812,2.8684120883054263,0.36364152059219373,21,208
Bliss,SS,1.1991591032440658,-0.7608048812959877,3.1591230877841197,0.23046608608016725,24,208
Bliss,SS,0.9839260667031271,-0.9760379178369264,2.9438900512431805,0.32515186603191687,27,208
Bliss,SS,1.334512897017709,-0.6254510875223445,3.2944768815577627,0.18203582299102378,30,208
Bliss,CI,1.2040918771966338,0.9937847656627896,1.458904683212734,0.05791948606623183,3,209
Bliss,CI,1.3687572368700842,1.0581684624544756,1.770508609884817,0.016823463110966035,6,209
Bliss,CI,1.1423661988493614,0.8851651564831192,1.4743017421274038,0.30644702453198874,9,209
Bliss,CI,1.1069191721685867,0.861797044924698,1.4217617256061148,0.42639724492976977,12,209
Bliss,CI,1.0297738433405081,0.8079479917619761,1.3125030066795296,0.8126300849555526,15,209
Bliss,CI,0.9767959396752093,0.7608970784748817,1.2539544897168011,0.8538387646973482,18,209
