Model,Metric,Estimate,lwr,upr,pval,Time,Simulation
Bliss,SS,-1.55513301610252,-3.48284744593187,0.387740240762994,0.1246,6,198
Bliss,SS,-1.21515159807125,-3.14004109079969,0.728273579489963,0.2264,9,198
Bliss,SS,-0.90272203296969,-2.82762770415099,1.07408787313945,0.3584,12,198
Bliss,SS,-0.62773992653174,-2.55353921284457,1.35446720634132,0.5244,15,198
Bliss,SS,-0.387859336627739,-2.30596029649267,1.60186146189869,0.6926,18,198
Bliss,SS,-0.1849314214114,-2.11183953671266,1.81066461921554,0.845,21,198
Bliss,SS,-0.0197616504074151,-1.95080801672551,1.96941770750688,0.9834,24,198
Bliss,SS,0.110280934437171,-1.80200253719583,2.10849875547005,0.9162,27,198
Bliss,SS,0.214269681066127,-1.69246488865052,2.23131338335388,0.8348,30,198
Bliss,CI,1.05475029323799,0.919349407901817,1.20408222700636,0.4394,3,199
Bliss,CI,1.04312513956758,0.658812708803914,1.62570533438285,0.8496,6,199
Bliss,CI,0.848045162124048,0.346664019967041,2.01759262062312,0.7076,9,199
Bliss,CI,0.549068334584136,0.134063188111947,2.14094332770043,0.388,12,199
Bliss,CI,0.288745624555702,0.0391488678087393,1.93795011522755,0.2018,15,199
Bliss,CI,0.127911124186495,0.00920818464602293,1.55351837001845,0.1104,18,199
Bliss,CI,0.0500751112126394,0.00178969047561902,1.19447749752086,0.0642,21,199
Bliss,CI,0.0182148178657556,3.12E-04,0.906747554591984,0.0456,24,199
Bliss,CI,0.00634794614709603,4.79E-05,0.698292204266473,0.0356,27,199
Bliss,CI,0.00230272484757554,7.44E-06,0.623715110407276,0.033,30,199
Bliss,SS,-0.777728170697529,-2.70969729034524,1.22689371114524,0.4394,3,199
Bliss,SS,-0.182724213471348,-2.10305332398185,1.80605543519617,0.8496,6,199
Bliss,SS,0.36658920683455,-1.56114938287841,2.35627379706259,0.7076,9,199
Bliss,SS,0.84776623202233,-1.07643746235409,2.84144609673356,0.388,12,199
Bliss,SS,1.24606620255802,-0.663685095442905,3.25044511427186,0.2018,15,199
Bliss,SS,1.5621691281154,-0.334644824901483,3.56100573465559,0.1104,18,199
Bliss,SS,1.79810877530585,-0.10671847559661,3.79874451462321,0.0642,21,199
Bliss,SS,1.95989629089893,0.0478981158054357,3.94916885680586,0.0456,24,199
Bliss,SS,2.06290274069258,0.146419874292097,4.0551233339201,0.0356,27,199
Bliss,SS,2.09952710317342,0.163181027437483,4.08197909246865,0.033,30,199
Bliss,CI,1.1921679279456,1.02524867661606,1.39259752313887,0.0238,3,200
Bliss,CI,1.62426526426384,0.967266980560421,2.7731359964167,0.0716,6,200
Bliss,CI,2.05284401164641,0.738459702549335,5.91426445505422,0.176,9,200
Bliss,CI,2.17990070820875,0.436012027993743,11.7767538649234,0.3468,12,200
Bliss,CI,1.88403962338882,0.194694649034876,19.7335771659367,0.5888,15,200
Bliss,CI,1.31232926648637,0.0694858346852636,27.4779636064101,0.851,18,200
Bliss,CI,0.760272099828012,0.0200822698189403,32.7174791859015,0.88,21,200
Bliss,CI,0.369076971062619,0.00472182679054677,33.7916895108028,0.6618,24,200
Bliss,CI,0.156652957461054,9.41E-04,30.4996606273458,0.492,27,200
Bliss,CI,0.0597662044308308,1.67E-04,24.8297957400418,0.3588,30,200
Bliss,SS,-2.22164996898656,-4.18576003128751,-0.315162942012789,0.0238,3,200
Bliss,SS,-1.78634189950652,-3.75633432653671,0.122564853954513,0.0716,6,200
Bliss,SS,-1.35054394899942,-3.3374931280522,0.569319863282512,0.176,9,200
Bliss,SS,-0.931508789613755,-2.94787684958522,0.992239705432487,0.3468,12,200
Bliss,SS,-0.541993606723044,-2.55186739793679,1.40014374305612,0.5888,15,200
Bliss,SS,-0.178821853942379,-2.17990296790822,1.75439956301488,0.851,18,200
Bliss,SS,0.145388093363076,-1.8501977288729,2.07299586196109,0.88,21,200
Bliss,SS,0.440804127142335,-1.55678460289814,2.36845012521475,0.6618,24,200
Bliss,SS,0.700428337090071,-1.29138247382099,2.63325135746726,0.492,27,200
Bliss,SS,0.926571796973979,-1.05639225931948,2.86108950625057,0.3588,30,200
Bliss,CI,1.11802793409996,0.944926864874711,1.31994828946938,0.1986,3,201
Bliss,CI,1.23956034253302,0.699013774605431,2.16446091735998,0.4552,6,201
Bliss,CI,1.12309926044091,0.367722561103383,3.3531126268643,0.8406,9,201
Bliss,CI,0.773323201053296,0.133106152281891,4.33755270619119,0.7672,12,201
Bliss,CI,0.408017955330151,0.034520236478433,4.52078147954738,0.4648,15,201
Bliss,CI,0.167026376670959,0.00661190783722332,3.75352364747487,0.2612,18,201
Bliss,CI,0.0559280259550848,9.82E-04,2.64035734681586,0.1408,21,201
Bliss,CI,0.0164738208781055,1.23E-04,1.62736914466,0.081,24,201
Bliss,CI,0.00436078918371145,1.35E-05,0.960046299516746,0.0486,27,201
Bliss,CI,0.00106964263660728,1.35E-06,0.559614066992726,0.0322,30,201
Bliss,SS,-1.29884529437939,-3.23170698888143,0.659487866989131,0.1986,3,201
Bliss,SS,-0.741249228642056,-2.66520787774133,1.23595696389187,0.4552,6,201
Bliss,SS,-0.206492409142869,-2.15202405709928,1.77945405411187,0.8406,9,201
Bliss,SS,0.292597716944687,-1.67017279503919,2.29541390424348,0.7672,12,201
Bliss,SS,0.73129517991897,-1.2307448113931,2.74606421414185,0.4648,15,201
Bliss,SS,1.12047821543113,-0.828144737654514,3.14234362117281,0.2612,18,201
Bliss,SS,1.44994392397825,-0.488184018530128,3.48221421969821,0.1408,21,201
Bliss,SS,1.71165644882803,-0.203000338731214,3.75254331301356,0.081,24,201
Bliss,SS,1.92299939299502,0.0144264541674048,3.9675108400611,0.0486,27,201
Bliss,SS,2.09104056950327,0.177454707697884,4.13261592713031,0.0322,30,201
Bliss,CI,1.19103212649488,1.05415096477606,1.34259690158291,0.0058,3,202
Bliss,CI,1.5959688047511,1.05948316234545,2.3878247868355,0.0242,6,202
Bliss,CI,1.93638032452263,0.876669679033309,4.19697982748203,0.1002,9,202
Bliss,CI,1.9271195534923,0.564162323184264,6.44442055816949,0.2976,12,202
Bliss,CI,1.53639373567749,0.276172275049835,8.25925494177472,0.6262,15,202
Bliss,CI,0.979999014037221,0.104724408415676,9.11812145410243,0.987,18,202
Bliss,CI,0.523044748538521,0.0311042411216422,8.73681655648446,0.6488,21,202
Bliss,CI,0.238441247454562,0.00766402524818963,7.68645963397059,0.4036,24,202
Bliss,CI,0.0965561141394846,0.00161135996808548,6.02259921841119,0.2548,27,202
Bliss,CI,0.0358614447575954,2.94E-04,4.69378364389172,0.1762,30,202
Bliss,SS,-2.81291148747516,-4.74029615596927,-0.84853304741595,0.0058,3,202
Bliss,SS,-2.24369140840289,-4.17743321209068,-0.277322946591825,0.0242,6,202
Bliss,SS,-1.64273139243859,-3.56568391462651,0.32720622125822,0.1002,9,202
Bliss,SS,-1.04632036469081,-2.97170879766833,0.912962692468775,0.2976,12,202
Bliss,SS,-0.490546687259732,-2.4117759052603,1.46983135159982,0.6262,15,202
Bliss,SS,0.0176391038575646,-1.92969835302562,1.96999829275224,0.987,18,202
Bliss,SS,0.450978931752815,-1.50830918942859,2.41492146139807,0.6488,21,202
Bliss,SS,0.818360536450814,-1.16418531652606,2.78063815067663,0.4036,24,202
Bliss,SS,1.11759373220807,-0.858416361572876,3.07443135485222,0.2548,27,202
Bliss,SS,1.35353037152332,-0.628853130539653,3.30761305412483,0.1762,30,202
Bliss,CI,1.18594691796069,1.05682830989975,1.32975347097031,0.0052,3,203
Bliss,CI,1.57230824597125,1.0777742744289,2.29872606702931,0.0208,6,203
Bliss,CI,1.89377334063325,0.92871503867299,3.84847598406371,0.08,9,203
Bliss,CI,1.89332940010937,0.630997888044755,5.62550310087765,0.2482,12,203
Bliss,CI,1.53900411739484,0.347857534086389,6.83501910519038,0.5782,15,203
Bliss,CI,1.02592212063606,0.151134922424623,7.02014542446965,0.9754,18,203
Bliss,CI,0.586964634327283,0.0548610965823916,6.30103962512314,0.6608,21,203
Bliss,CI,0.307353023979382,0.0177129175357558,5.25171777416612,0.4074,24,203
Bliss,CI,0.146407275885242,0.0052762127910749,4.10895366283184,0.2542,27,203
Bliss,CI,0.0672117068044243,0.00144341385397484,3.33526814669544,0.1702,30,203
Bliss,SS,-2.90743065848585,-4.85863453718929,-0.942293982349608,0.0052,3,203
Bliss,SS,-2.34900258278557,-4.32046599325375,-0.388769787789947,0.0208,6,203
Bliss,SS,-1.75466045957199,-3.70313523647759,0.203208281059859,0.08,9,203
Bliss,SS,-1.15069750866216,-3.11373485037244,0.830034860918306,0.2482,12,203
Bliss,SS,-0.568861376602932,-2.53605922313894,1.39328846829978,0.5782,15,203
Bliss,SS,-0.0263383275540425,-2.00562832190895,1.94469986990063,0.9754,18,203
Bliss,SS,0.445033671064164,-1.53752679252309,2.42480001178602,0.6608,21,203
Bliss,SS,0.820852742243831,-1.15399000843251,2.80640330745104,0.4074,24,203
Bliss,SS,1.13326605161795,-0.833520249682583,3.09335957554808,0.2542,27,203
Bliss,SS,1.36643503105847,-0.609629517159669,3.31029920304389,0.1702,30,203
Bliss,CI,1.2514904232848,1.08315638922348,1.44342254658713,0.0026,3,204
Bliss,CI,1.86080370885423,1.14071871188689,3.01689473963609,0.0142,6,204
Bliss,CI,2.53820911048905,0.983487398785131,6.54024549726734,0.0546,9,204
Bliss,CI,2.82284223183983,0.622248951696277,12.7052817280907,0.1772,12,204
Bliss,CI,2.44564214878436,0.284006006407918,20.7639950811633,0.422,15,204
Bliss,CI,1.67918220377363,0.0956202957995164,29.1671454192738,0.7282,18,204
Bliss,CI,0.919941912385135,0.0239887918791151,34.8331919146219,0.9636,21,204
Bliss,CI,0.423780967151102,0.00481794764641449,37.2196619255765,0.7112,24,204
Bliss,CI,0.169301256774532,7.36E-04,38.5449927137324,0.52,27,204
Bliss,CI,0.0620015514119237,9.03E-05,39.0941655591352,0.3994,30,204
Bliss,SS,-3.04915161376316,-4.98847602902523,-1.08571595349415,0.0026,3,204
Bliss,SS,-2.49369305632243,-4.43408728512987,-0.528681838642252,0.0142,6,204
Bliss,SS,-1.90947080829343,-3.84980853374051,0.0341331154697853,0.0546,9,204
Bliss,SS,-1.34165764334447,-3.28647210643938,0.613352034652899,0.1772,12,204
Bliss,SS,-0.813345607322068,-2.75862115497162,1.14480374966032,0.422,15,204
Bliss,SS,-0.354093649808869,-2.3043750444882,1.60366259071125,0.7282,18,204
Bliss,SS,0.0447246971077572,-1.90303353835273,1.99929433062174,0.9636,21,204
Bliss,SS,0.372294232136385,-1.56839482266925,2.31363088059623,0.7112,24,204
Bliss,SS,0.637510768712808,-1.31079913781854,2.58946420674217,0.52,27,204
Bliss,SS,0.840802302660861,-1.10852433210355,2.81604911461537,0.3994,30,204
Bliss,CI,1.24314105421865,1.09195876577684,1.41255955290149,2.00E-04,3,205
Bliss,CI,1.89889472090069,1.23321494465045,2.88759917953994,0.0036,6,205
Bliss,CI,2.8587896906937,1.25072927246213,6.38390187026771,0.0118,9,205
Bliss,CI,3.79318620568225,1.08223110010304,12.9970762940569,0.0376,12,205
Bliss,CI,4.27623944482299,0.768806626011125,23.0817374409514,0.0998,15,205
Bliss,CI,4.12013825906589,0.454325848944898,35.7199324702224,0.2184,18,205
Bliss,CI,3.41388906877354,0.22386846922614,48.2615922253424,0.3692,21,205
Bliss,CI,2.51876822524309,0.0960740526744415,61.3050639010331,0.5766,24,205
Bliss,CI,1.68181619355399,0.036396984594396,71.9768139627802,0.7868,27,205
Bliss,CI,1.04490055534438,0.0128792846839191,85.3065975724716,0.9822,30,205
Bliss,SS,-3.2652934476319,-5.1821200295278,-1.31986925030193,2.00E-04,3,205
Bliss,SS,-2.90920755349902,-4.81074753411881,-0.950986927906114,0.0036,6,205
Bliss,SS,-2.50662821639371,-4.42378452717585,-0.533892595643612,0.0118,9,205
Bliss,SS,-2.07646278390601,-3.9945465454626,-0.123080631504351,0.0376,12,205
Bliss,SS,-1.65102017963287,-3.56666022677051,0.298731725719005,0.0998,15,205
Bliss,SS,-1.25352756457604,-3.16568390556608,0.698473276044485,0.2184,18,205
Bliss,SS,-0.883527266592705,-2.78951635665245,1.07698008589645,0.3692,21,205
Bliss,SS,-0.555797803534938,-2.47636054967073,1.4094767068302,0.5766,24,205
Bliss,SS,-0.266685009622283,-2.19367559816295,1.69964029534746,0.7868,27,205
Bliss,SS,-0.0194708501616955,-1.97106106828251,1.92933871661199,0.9822,30,205
Bliss,CI,1.24147445995315,1.07251664741188,1.43427171137921,0.0042,3,206
Bliss,CI,1.88143260309959,1.13938853113005,3.07101180809476,0.015,6,206
Bliss,CI,2.77340673723499,1.04249146940554,7.28473155740514,0.0426,9,206
Bliss,CI,3.55251990258546,0.765076225911388,16.1326155573992,0.1066,12,206
Bliss,CI,3.77372373123441,0.441745536640457,31.2058253829036,0.2238,15,206
Bliss,CI,3.30661205500591,0.202615839841587,49.897856109086,0.3938,18,206
Bliss,CI,2.40687619356721,0.0757687120310881,70.9267470828356,0.608,21,206
Bliss,CI,1.49940508972038,0.0244558912944063,85.2781927747369,0.8416,24,206
Bliss,CI,0.815971343177554,0.00688819368304994,90.2275737220782,0.9406,27,206
Bliss,CI,0.401313322695002,0.00172377630744062,85.7056473955549,0.7402,30,206
Bliss,SS,-2.90609936298755,-4.84561653358599,-0.940592357311527,0.0042,3,206
Bliss,SS,-2.48143748716652,-4.4051310654416,-0.512325832428433,0.015,6,206
Bliss,SS,-2.04874072581455,-3.98827914356864,-0.083577082957928,0.0426,9,206
Bliss,SS,-1.62676137665284,-3.56860519621494,0.343636960967117,0.1066,12,206
Bliss,SS,-1.22509299411452,-3.17384291037831,0.753674933659753,0.2238,15,206
Bliss,SS,-0.85215157361655,-2.786041142196,1.13754054105301,0.3938,18,206
Bliss,SS,-0.50711085402875,-2.46049682297783,1.48962449204635,0.608,21,206
Bliss,SS,-0.195982397351484,-2.15104858902269,1.79542041931478,0.8416,24,206
Bliss,SS,0.084512339148857,-1.87093103883971,2.0685699981409,0.9406,27,206
Bliss,SS,0.331946746552035,-1.61823339890569,2.3135010605118,0.7402,30,206
Bliss,CI,1.22526811985709,1.03211676150011,1.44874512298421,0.0216,3,207
Bliss,CI,1.73939125649075,0.970078028034357,3.09128513998505,0.0614,6,207
Bliss,CI,2.25986728213134,0.727327713622871,6.97841667878617,0.1568,9,207
Bliss,CI,2.43854170544891,0.408093874513011,13.9689016104561,0.319,12,207
Bliss,CI,2.11975273858434,0.175430707438075,24.2577386115421,0.5458,15,207
Bliss,CI,1.50027959010239,0.0569116997292767,35.8230718895919,0.7986,18,207
Bliss,CI,0.911214648775346,0.0151334359843525,46.61597246004,0.9656,21,207
Bliss,CI,0.478228801845363,0.00348006416947304,55.7829539390273,0.763,24,207
Bliss,CI,0.227011752101705,6.94E-04,58.1275842303724,0.6006,27,207
Bliss,CI,0.101563978271545,1.25E-04,59.9024488416059,0.485,30,207
Bliss,SS,-2.31369996197887,-4.22172013895667,-0.360013460651817,0.0216,3,207
Bliss,SS,-1.86175498960429,-3.79587840287017,0.102175664077599,0.0614,6,207
Bliss,SS,-1.41007398079642,-3.36011574354451,0.550635796971232,0.1568,9,207
Bliss,SS,-0.98594192351888,-2.91649559590434,0.991315002834876,0.319,12,207
Bliss,SS,-0.595961769486979,-2.529436864159,1.38064544135672,0.5458,15,207
Bliss,SS,-0.247421023369124,-2.18270861148205,1.74822903799263,0.7986,18,207
Bliss,SS,0.0456725794585552,-1.88726083933043,2.0586521211689,0.9656,21,207
Bliss,SS,0.301550065737202,-1.64393341638717,2.31403583276647,0.763,24,207
Bliss,SS,0.516754694587387,-1.41587122858156,2.53463844148826,0.6006,27,207
Bliss,SS,0.692165187158499,-1.23863322296879,2.7208336266681,0.485,30,207
Bliss,CI,1.29891810576479,1.10861300723883,1.52388925540871,8.00E-04,3,208
Bliss,CI,2.11764938794828,1.25149385318306,3.57731674053558,0.0044,6,208
Bliss,CI,3.28916991787067,1.20622399159676,8.88060447157704,0.0202,9,208
Bliss,CI,4.267516013692,0.906778947522206,19.669621204151,0.0662,12,208
Bliss,CI,4.44764825789309,0.541880349914043,35.7439942321697,0.1574,15,208
Bliss,CI,3.75096087541307,0.249950153407902,53.5720680613373,0.3274,18,208
Bliss,CI,2.56604465225616,0.0958714975713989,66.0782942490807,0.5676,21,208
Bliss,CI,1.49458481382639,0.031271144147511,66.9660737731873,0.8356,24,208
Bliss,CI,0.766148496752986,0.00873696167143375,58.7426371364671,0.9082,27,208
Bliss,CI,0.351976591831614,0.00210393200785627,45.5815756068023,0.6812,30,208
Bliss,SS,-3.23143829925756,-5.20508390969825,-1.27400469482921,8.00E-04,3,208
Bliss,SS,-2.8065038248953,-4.76765875737584,-0.839130497942304,0.0044,6,208
Bliss,SS,-2.34251247313194,-4.29664921032132,-0.368885925491434,0.0202,9,208
Bliss,SS,-1.86468451721015,-3.82833453852489,0.125753066566518,0.0662,12,208
Bliss,SS,-1.40338056055248,-3.36311139478182,0.576172366022269,0.1574,15,208
Bliss,SS,-0.974734453217222,-2.93525692537825,1.02227831679633,0.3274,18,208
Bliss,SS,-0.570337846340546,-2.53637709284114,1.41908578393652,0.5676,21,208
Bliss,SS,-0.206161402028783,-2.15688503133285,1.77768890833168,0.8356,24,208
Bliss,SS,0.118579277190846,-1.81317771632194,2.11010607533958,0.9082,27,208
Bliss,SS,0.41031425453282,-1.50087219436693,2.42212044826706,0.6812,30,208
Bliss,CI,1.19764545504201,1.06483803975974,1.34769875817317,0.0018,3,209
Bliss,CI,1.68964078557947,1.14178950098901,2.5097530025066,0.0096,6,209
Bliss,CI,2.30775423441719,1.09678982434901,4.92655856917529,0.0282,9,209
Bliss,CI,2.76658066782431,0.879767289083739,8.83983067783674,0.0824,12,209
Bliss,CI,2.7585602687936,0.568423619487295,13.6971850816082,0.2084,15,209
Bliss,CI,2.25726766442933,0.296205827338277,17.4882375864896,0.4264,18,209
Bliss,CI,1.51185094921304,0.124449989718097,18.7060908602053,0.7302,21,209
Bliss,CI,0.855181048089309,0.0437842326078939,17.557566436077,0.914,24,209
Bliss,CI,0.406954401221173,0.0129129199320155,13.3196341092379,0.6126,27,209
Bliss,CI,0.169504216376349,0.0032467715339897,9.69557443694249,0.3948,30,209
Bliss,SS,-2.97771630813502,-4.92658237271751,-1.03720779616268,0.0018,3,209
Bliss,SS,-2.59899319532367,-4.55954271507746,-0.657021212305992,0.0096,6,209
Bliss,SS,-2.17385872852663,-4.14519644522692,-0.240157320338886,0.0282,9,209
Bliss,SS,-1.72739698686476,-3.69930765705469,0.217446195110323,0.0824,12,209
Bliss,SS,-1.25923673217191,-3.24788938197946,0.701016960994434,0.2084,15,209
Bliss,SS,-0.789048832844127,-2.77328703474432,1.17918108452605,0.4264,18,209
Bliss,SS,-0.326089853240821,-2.31064088865331,1.64400140201008,0.7302,21,209
Bliss,SS,0.103249094610424,-1.89117099388128,2.06474427603877,0.914,24,209
Bliss,SS,0.505758276736238,-1.45656260279641,2.44680311698401,0.6126,27,209
Bliss,SS,0.862506403553641,-1.10392359362638,2.78455440470847,0.3948,30,209
Bliss,CI,1.21479622922796,1.0604107593216,1.38518102412982,0.0064,3,210
Bliss,CI,1.71319571863174,1.09768858377398,2.63448583542509,0.0192,6,210
Bliss,CI,2.26169671246695,0.968567581380741,5.0708492467713,0.059,9,210
Bliss,CI,2.50992499757115,0.682491592465472,8.74900483359672,0.1632,12,210
Bliss,CI,2.30408388354246,0.381828973705573,12.9711306815581,0.3698,15,210
Bliss,CI,1.73678818637871,0.168490630008704,16.5398972016446,0.6468,18,210
Bliss,CI,1.09922465290386,0.0642730905554041,18.438225633598,0.9476,21,210
Bliss,CI,0.609541006435585,0.0194010947498641,18.3353106872952,0.7684,24,210
Bliss,CI,0.300290994409007,0.00510415400956027,16.4088372330424,0.5666,27,210
Bliss,CI,0.134896259282241,0.00116504662130342,14.2358747831195,0.4038,30,210
Bliss,SS,-2.85771751078733,-4.78543502415058,-0.861478041682356,0.0064,3,210
Bliss,SS,-2.40712900206126,-4.33121891723211,-0.416747736175474,0.0192,6,210
Bliss,SS,-1.9235638770262,-3.82656959396457,0.0752748093007147,0.059,9,210
Bliss,SS,-1.41247995928768,-3.32906776559109,0.586332881619578,0.1632,12,210
Bliss,SS,-0.929050597564791,-2.85246246443229,1.07163268331578,0.3698,15,210
Bliss,SS,-0.47455366806566,-2.41195753804143,1.53091209009074,0.6468,18,210
Bliss,SS,-0.0653967587929434,-2.0146286098145,1.89724448737337,0.9476,21,210
Bliss,SS,0.282881859826811,-1.66216786972078,2.25278777773386,0.7684,24,210
Bliss,SS,0.579660432646307,-1.34811373104827,2.54303044534312,0.5666,27,210
Bliss,SS,0.82619709772493,-1.09531326459784,2.78595226219751,0.4038,30,210
Bliss,CI,1.36923673600194,1.18831090025067,1.57864950270243,2.00E-04,3,211
Bliss,CI,2.54740055769672,1.57231315503076,4.10259873855022,2.00E-04,6,211
Bliss,CI,4.71517066957336,1.86200744876926,11.8538264799595,6.00E-04,9,211
Bliss,CI,7.44557094329849,1.74642338559628,31.1664695340379,0.008,12,211
Bliss,CI,9.38007570630134,1.2716101363008,68.0112869120265,0.0274,15,211
Bliss,CI,9.28041584081938,0.710463598994442,119.693546130005,0.0898,18,211
Bliss,CI,7.22371801478139,0.302921473279829,170.214087480524,0.2246,21,211
Bliss,CI,4.60659040484067,0.109115608519216,195.480885033722,0.4296,24,211
Bliss,CI,2.45258905538341,0.0313377751484311,191.071970842785,0.685,27,211
Bliss,CI,1.13130467954306,0.00756908279399329,167.398868040232,0.9626,30,211
Bliss,SS,-4.31766313744153,-6.27300756692719,-2.37050337955303,2.00E-04,3,211
Bliss,SS,-3.81216160048063,-5.75497667566831,-1.84497341835885,2.00E-04,6,211
Bliss,SS,-3.26751344579221,-5.20988955534257,-1.30983115723396,6.00E-04,9,211
Bliss,SS,-2.72118909134405,-4.66179116012431,-0.755747432719982,0.008,12,211
Bliss,SS,-2.19120716961445,-4.1303623750447,-0.235197869714011,0.0274,15,211
Bliss,SS,-1.69015054029909,-3.6299814465338,0.259327316105292,0.0898,18,211
Bliss,SS,-1.21870045779436,-3.16609155319873,0.736064485166731,0.2246,21,211
Bliss,SS,-0.790664440687673,-2.73070613031185,1.1467169928295,0.4296,24,211
Bliss,SS,-0.399600347928173,-2.33960281368667,1.54243727507152,0.685,27,211
Bliss,SS,-0.0481525403484627,-1.99851122727835,1.9061279399134,0.9626,30,211
Bliss,CI,1.04109486761851,0.945886212012231,1.14521873298184,0.3984,3,212
Bliss,CI,1.01883140580588,0.749885442814034,1.38692764920997,0.894,6,212
Bliss,CI,0.830520682769285,0.473735999353325,1.46106987599136,0.5058,9,212
Bliss,CI,0.54032376562188,0.235984246623468,1.24382884099435,0.1426,12,212
Bliss,CI,0.280524369128143,0.0949033236219053,0.839286905729742,0.0216,15,212
Bliss,CI,0.120033035242131,0.0313347404685244,0.463699685605162,0.0026,18,212
Bliss,CI,0.0445764921529817,0.00876709816840405,0.221812519019517,0,21,212
Bliss,CI,0.0147940833389481,0.00213694563877229,0.0979045063327691,0,24,212
Bliss,CI,0.00465081990409733,4.89E-04,0.0431683824869904,0,27,212
Bliss,CI,0.00144912808370068,1.04E-04,0.0198972862192947,0,30,212
Bliss,SS,-0.836207332833167,-2.81544242847211,1.1551366884751,0.3984,3,212
Bliss,SS,-0.120751491552926,-2.11707279177377,1.86299019607354,0.894,6,212
Bliss,SS,0.655778238150318,-1.33897397953267,2.6382810345257,0.5058,9,212
Bliss,SS,1.47580882744364,-0.523099652528427,3.46182485888973,0.1426,12,212
Bliss,SS,2.30998327019905,0.318399030593346,4.27959594542765,0.0216,15,212
Bliss,SS,3.1029021912231,1.12483485202188,5.06863028503167,0.0026,18,212
Bliss,SS,3.78931917718545,1.83453876384892,5.77038247367796,0,21,212
Bliss,SS,4.34041753697438,2.39374240845978,6.33353496416926,0,24,212
Bliss,SS,4.70288889339159,2.75187348989117,6.67587363429937,0,27,212
Bliss,SS,4.86315844047753,2.91424671512608,6.8233032042777,0,30,212
Bliss,CI,1.21696167991415,1.0574800078149,1.39090868104672,0.0066,3,213
Bliss,CI,1.69810829107643,1.07244245038422,2.65879013575958,0.0274,6,213
Bliss,CI,2.16063291282637,0.892142260723147,5.14914551914645,0.0878,9,213
Bliss,CI,2.27803105678981,0.577240621983785,8.72969263834409,0.2428,12,213
Bliss,CI,1.93668346356664,0.28359496217587,12.5565023520014,0.5006,15,213
Bliss,CI,1.33437028702425,0.109266581491265,15.4342092385987,0.8228,18,213
Bliss,CI,0.789694962592795,0.0322213647209384,17.2244714542443,0.881,21,213
Bliss,CI,0.396581036777221,0.0081139002660239,17.8340522713816,0.6466,24,213
Bliss,CI,0.184715940617798,0.00180703557695501,17.9203186034096,0.474,27,213
Bliss,CI,0.0793808033804224,3.46E-04,18.3867741403519,0.3602,30,213
Bliss,SS,-2.79694176490782,-4.69995828817546,-0.796086982834085,0.0066,3,213
Bliss,SS,-2.27159312135143,-4.19502003556308,-0.300033684330134,0.0274,6,213
Bliss,SS,-1.72016520247355,-3.65920982377426,0.254831062775126,0.0878,9,213
Bliss,SS,-1.18088422013177,-3.10776356891338,0.788147935159165,0.2428,12,213
Bliss,SS,-0.678187782893886,-2.59612218244516,1.29302214816285,0.5006,15,213
Bliss,SS,-0.225652129539297,-2.14073929326474,1.73190994052669,0.8228,18,213
Bliss,SS,0.146785991399701,-1.76953151924852,2.13557828737839,0.881,21,213
Bliss,SS,0.470381245783721,-1.46530079324831,2.44843809675936,0.6466,24,213
Bliss,SS,0.717804412866232,-1.22653357060348,2.68435320742406,0.474,27,213
Bliss,SS,0.914509204361648,-1.05100265986321,2.87682310084708,0.3602,30,213
Bliss,CI,1.18892015893359,1.06139623009448,1.32508231496319,0.0038,3,214
Bliss,CI,1.55257263830129,1.08587790635104,2.18503879583634,0.0178,6,214
Bliss,CI,1.77597435290093,0.931132608007662,3.30494091584904,0.08,9,214
Bliss,CI,1.62126749080533,0.62789592413302,4.03141544768944,0.3078,12,214
Bliss,CI,1.15420093765677,0.333745276592733,3.86603680464959,0.8192,15,214
Bliss,CI,0.651107835544451,0.139939063913028,2.94963619308604,0.577,18,214
Bliss,CI,0.299757496493973,0.0473745610979091,1.86433967925523,0.1922,21,214
Bliss,CI,0.116962535547046,0.0136470871269637,1.03271538761419,0.0544,24,214
Bliss,CI,0.0400036364747128,0.00333076868036592,0.505321289638773,0.0102,27,214
Bliss,CI,0.0124464042683,6.94E-04,0.231594247165336,0.0024,30,214
Bliss,SS,-3.04431649649505,-4.95186458582989,-1.0482581696441,0.0038,3,214
Bliss,SS,-2.45809324975957,-4.36751547742754,-0.460361852489284,0.0178,6,214
Bliss,SS,-1.77026670251212,-3.68453493468428,0.219926937725927,0.08,9,214
Bliss,SS,-1.01611212947026,-2.93161334837011,0.978623887000611,0.3078,12,214
Bliss,SS,-0.228901627147602,-2.15836656488186,1.75158256931393,0.8192,15,214
Bliss,SS,0.551883365435087,-1.39126085120312,2.52937735080937,0.577,18,214
Bliss,SS,1.29303240217283,-0.668535202650264,3.27305997674349,0.1922,21,214
Bliss,SS,1.96087605904792,-0.0294158473117315,3.92396892912346,0.0544,24,214
Bliss,SS,2.53167575854024,0.536855594254874,4.48681010618138,0.0102,27,214
Bliss,SS,2.9850481533993,0.995465631081876,4.94967927340037,0.0024,30,214
Bliss,CI,1.28551346599804,1.13533372529496,1.45114313322143,0,3,215
Bliss,CI,1.99424779324561,1.33393610241195,2.93833244602059,6.00E-04,6,215
Bliss,CI,2.82109519579279,1.31931428919132,5.81029891083032,0.0066,9,215
Bliss,CI,3.19836172584852,1.01872688605628,9.65251076104597,0.0458,12,215
