Model,Metric,Estimate,lwr,upr,pval,Time,Simulation
Bliss,CI,1.1175629789168,0.730811517610671,1.68680334730502,0.6116,6,111
Bliss,CI,0.823118572515007,0.367732781489829,1.7949642123886,0.6376,9,111
Bliss,CI,0.400951614410357,0.114794099694223,1.3518108213887,0.1466,12,111
Bliss,CI,0.127948213724934,0.0226061088220616,0.707344291916096,0.0174,15,111
Bliss,CI,0.0273898918514917,0.00281391060234975,0.2560157399768,0.0022,18,111
Bliss,CI,0.0041614165622666,2.39E-04,0.070028662993684,4.00E-04,21,111
Bliss,CI,4.68E-04,1.45E-05,0.0147651349181187,0,24,111
Bliss,CI,4.11E-05,6.27E-07,0.00255736998648191,0,27,111
Bliss,CI,2.93E-06,2.09E-08,3.98E-04,0,30,111
Bliss,SS,-1.46319315899864,-3.37758491560999,0.524846453170418,0.1462,3,111
Bliss,SS,-0.518091119706942,-2.43702480028441,1.46174204454351,0.6116,6,111
Bliss,SS,0.476839915319943,-1.43301848271819,2.4506435016073,0.6376,9,111
Bliss,SS,1.44667700927099,-0.477171055821609,3.42646817340319,0.1466,12,111
Bliss,SS,2.33480191339871,0.393164428698362,4.30313995627148,0.0174,15,111
Bliss,SS,3.11600299906821,1.18012807019965,5.08698646569938,0.0022,18,111
Bliss,SS,3.76893648825987,1.82802307499219,5.73284051924703,4.00E-04,21,111
Bliss,SS,4.30283240295798,2.36549215446868,6.25120217099788,0,24,111
Bliss,SS,4.72108193693906,2.79017408729603,6.67632234619746,0,27,111
Bliss,SS,5.0397188325612,3.09691195629875,6.99542370768721,0,30,111
Bliss,CI,1.1626497091854,1.03107089938915,1.30964353777965,0.0126,3,112
Bliss,CI,1.4305890051513,0.950247898006455,2.15379618167907,0.0884,6,112
Bliss,CI,1.4770092033886,0.65916672599664,3.32400387947193,0.3564,9,112
Bliss,CI,1.13998292572745,0.31113489101398,4.17400186163124,0.84,12,112
Bliss,CI,0.633072806228626,0.099250395921021,4.03978113008679,0.6308,15,112
Bliss,CI,0.250104922585123,0.021066873312032,2.93540089047107,0.269,18,112
Bliss,CI,0.0722926896096319,0.00302160675362467,1.65287537683496,0.0976,21,112
Bliss,CI,0.0155296633004742,3.13E-04,0.724343004435933,0.0348,24,112
Bliss,CI,0.00260705648146006,2.35E-05,0.288276005106671,0.0126,27,112
Bliss,CI,3.48E-04,1.32E-06,0.0923484828502015,0.005,30,112
Bliss,SS,-2.44745526685663,-4.38092983183913,-0.496923372178771,0.0126,3,112
Bliss,SS,-1.70056317353496,-3.64360931766729,0.242354496116428,0.0884,6,112
Bliss,SS,-0.938602365469443,-2.89068062068122,1.00300065997954,0.3564,9,112
Bliss,SS,-0.197804966534596,-2.15732794926449,1.76274476180285,0.84,12,112
Bliss,SS,0.483769621645441,-1.47742568298604,2.44451955445736,0.6308,15,112
Bliss,SS,1.09882352673095,-0.853801216658518,3.06053452951034,0.269,18,112
Bliss,SS,1.63145419998105,-0.312075544518522,3.60316953957879,0.0976,21,112
Bliss,SS,2.0908378803844,0.16189061737904,4.0504104269701,0.0348,24,112
Bliss,SS,2.4717289307184,0.516751402174069,4.42846754303893,0.0126,27,112
Bliss,SS,2.78783442126835,0.834092333422856,4.74017552263898,0.005,30,112
Bliss,CI,1.25586884224755,1.114886213215,1.4140863457607,4.00E-04,3,113
Bliss,CI,1.83029506329626,1.23125286271774,2.70179916197016,0.0038,6,113
Bliss,CI,2.29753512147882,1.07264949020272,4.87914331321853,0.0316,9,113
Bliss,CI,2.16299104329572,0.661201589265838,6.99990341013208,0.2046,12,113
Bliss,CI,1.4284986486284,0.278356281954552,7.36938736868285,0.6694,15,113
Bliss,CI,0.662535916529746,0.0769613710277054,5.55316512830203,0.7144,18,113
Bliss,CI,0.219356462401115,0.0144941039940681,3.08066379381575,0.27,21,113
Bliss,CI,0.0537672819218053,0.00200458407114398,1.3804748391537,0.0816,24,113
Bliss,CI,0.0101031745833412,2.01E-04,0.511497317044129,0.02,27,113
Bliss,CI,0.00150445658271953,1.51E-05,0.149293625559375,0.0052,30,113
Bliss,SS,-3.72648387321608,-5.66729160448623,-1.77881787329853,4.00E-04,3,113
Bliss,SS,-2.98167211892585,-4.90264537254922,-1.02614931962369,0.0038,6,113
Bliss,SS,-2.14142849836253,-4.08024618514453,-0.180542742027023,0.0316,9,113
Bliss,SS,-1.28057415701781,-3.22992921422617,0.686681206253046,0.2046,12,113
Bliss,SS,-0.425241710676721,-2.38164004444231,1.52491650654972,0.6694,15,113
Bliss,SS,0.375835571922697,-1.56509834818482,2.3411653899704,0.7144,18,113
Bliss,SS,1.10476773628723,-0.819365000750316,3.08333882164733,0.27,21,113
Bliss,SS,1.74645370052092,-0.19264020815655,3.71166343770044,0.0816,24,113
Bliss,SS,2.29829924225675,0.335329961550911,4.25726568311754,0.02,27,113
Bliss,SS,2.76280436630922,0.808455183273088,4.71803462227348,0.0052,30,113
Bliss,CI,1.27193320636255,1.13394126381165,1.42162324440323,0,3,114
Bliss,CI,1.80784741813279,1.25985714460971,2.55629542372005,0.0014,6,114
Bliss,CI,2.04981505765228,1.07815924915863,3.83523560671342,0.032,9,114
Bliss,CI,1.60722627949745,0.62394669782856,4.01958745426309,0.3306,12,114
Bliss,CI,0.834854692393779,0.237296091403555,2.7687810513802,0.758,15,114
Bliss,CI,0.289989498577644,0.0599062535068011,1.29876747501303,0.1054,18,114
Bliss,CI,0.0714001088482779,0.0104379798909485,0.431668238876951,0.0028,21,114
Bliss,CI,0.013084770492476,0.00139208013779412,0.106877221673386,2.00E-04,24,114
Bliss,CI,0.00188360290676436,1.40E-04,0.0220718829718329,0,27,114
Bliss,CI,2.28E-04,1.14E-05,0.00393444280650045,0,30,114
Bliss,SS,-4.14471989175748,-6.06186982154325,-2.16593194292284,0,3,114
Bliss,SS,-3.27968004570038,-5.19841571186834,-1.27943492536278,0.0014,6,114
Bliss,SS,-2.20657698871372,-4.13256795535173,-0.231356964154129,0.032,9,114
Bliss,SS,-0.997195006650983,-2.92359983328292,0.991269646929273,0.3306,12,114
Bliss,SS,0.287766870770532,-1.62364395357199,2.29331188684807,0.758,15,114
Bliss,SS,1.58821607155375,-0.335391461660048,3.61155935027849,0.1054,18,114
Bliss,SS,2.8229942256388,0.898515365821041,4.87955056222877,0.0028,21,114
Bliss,SS,3.9485034200243,2.03609888589624,5.9887685789293,2.00E-04,24,114
Bliss,SS,4.92108219661033,2.9908517044875,6.9589465333351,0,27,114
Bliss,SS,5.6953585674361,3.76010049273996,7.72523750683961,0,30,114
Bliss,CI,1.22363395768832,1.07552293336827,1.39327404610931,0.002,3,115
Bliss,CI,1.62503999563122,1.06066089953466,2.49614026319151,0.0274,6,115
Bliss,CI,1.742151585819,0.760804232687561,4.0060861072344,0.1934,9,115
Bliss,CI,1.32269946883877,0.356927609043956,4.84475907787971,0.6774,12,115
Bliss,CI,0.675545490599629,0.105549644140699,4.18397181224091,0.6782,15,115
Bliss,CI,0.237297854984662,0.020147847165685,2.63000457697105,0.2482,18,115
Bliss,CI,0.0596328796000695,0.00251490077773456,1.19078129373325,0.0688,21,115
Bliss,CI,0.0108600753155095,2.13E-04,0.438802180594699,0.0176,24,115
Bliss,CI,0.00154183735346144,1.28E-05,0.138314551482209,0.0052,27,115
Bliss,CI,1.80E-04,5.96E-07,0.0392127651681001,0.0022,30,115
Bliss,SS,-3.04152525486906,-4.99809691404358,-1.09720903536073,0.002,3,115
Bliss,SS,-2.20928386896101,-4.16230240593376,-0.267973029977943,0.0274,6,115
Bliss,SS,-1.31120166155114,-3.27803371441788,0.64572472901585,0.1934,9,115
Bliss,SS,-0.421574378226946,-2.37848172908549,1.55293033796462,0.6774,12,115
Bliss,SS,0.419090995454346,-1.52925899268568,2.40253313328793,0.6782,15,115
Bliss,SS,1.15926556642605,-0.779311892595022,3.1468381724569,0.2482,18,115
Bliss,SS,1.78500273594841,-0.11054184108311,3.7893209528335,0.0688,21,115
Bliss,SS,2.31410236314713,0.421464429712348,4.32461961041031,0.0176,24,115
Bliss,SS,2.73436344248317,0.83542384526163,4.75772262762826,0.0052,27,115
Bliss,SS,3.05433135203249,1.14718883777268,5.07659022896892,0.0022,30,115
Bliss,CI,1.16538652997994,1.01555691451706,1.33221482133989,0.0284,3,116
Bliss,CI,1.32887714371516,0.843974800010575,2.05431724386182,0.21,6,116
Bliss,CI,1.1096780772611,0.473311647852096,2.52828371986553,0.8122,9,116
Bliss,CI,0.604257517195667,0.164064805376388,2.18547580907634,0.439,12,116
Bliss,CI,0.213639616342837,0.0350757803022705,1.25874286465034,0.0872,15,116
Bliss,CI,0.0494804970512953,0.00488706075298119,0.492177803973526,0.011,18,116
Bliss,CI,0.00789823068495579,4.39E-04,0.135503697444594,0.0014,21,116
Bliss,CI,9.25E-04,2.75E-05,0.0286387943240336,2.00E-04,24,116
Bliss,CI,8.18E-05,1.28E-06,0.00488928143926469,0,27,116
Bliss,CI,5.85E-06,4.61E-08,7.12E-04,0,30,116
Bliss,SS,-2.20577630841876,-4.13393976686844,-0.222478040677027,0.0284,3,116
Bliss,SS,-1.259478503447,-3.18903953815579,0.751399475207613,0.21,6,116
Bliss,SS,-0.243933192334192,-2.17409501412528,1.75326620747768,0.8122,9,116
Bliss,SS,0.769157510629219,-1.19374164879622,2.75976971476623,0.439,12,116
Bliss,SS,1.70666466033786,-0.254444794277814,3.70448618613456,0.0872,15,116
Bliss,SS,2.56271434350977,0.604338320036524,4.53620174702034,0.011,18,116
Bliss,SS,3.31366590309452,1.36811640553253,5.29200646226885,0.0014,21,116
Bliss,SS,3.94922352465216,2.00847382172751,5.93663054648211,2.00E-04,24,116
Bliss,SS,4.48456709993242,2.53544134745525,6.46577697743061,0,27,116
Bliss,SS,4.91582827969545,2.95694406779731,6.89132103800973,0,30,116
Bliss,CI,1.20588163183223,1.08012347646244,1.3452044805381,0.0016,3,117
Bliss,CI,1.51926931070453,1.07757468399329,2.13536036887379,0.0158,6,117
Bliss,CI,1.49112630379745,0.798465443707168,2.75560734834734,0.2034,9,117
Bliss,CI,0.998486516986142,0.396130082026795,2.51521614601264,0.9966,12,117
Bliss,CI,0.447557443745753,0.125727759664077,1.57244098557001,0.2162,15,117
Bliss,CI,0.134875824592203,0.0251899889606665,0.696680460029317,0.0158,18,117
Bliss,CI,0.0285261414827665,0.00340497869427062,0.227476783985757,6.00E-04,21,117
Bliss,CI,0.00451516292689756,3.21E-04,0.061454834910159,0,24,117
Bliss,CI,5.61E-04,2.23E-05,0.0134952077261152,0,27,117
Bliss,CI,5.75E-05,1.17E-06,0.00268227100580185,0,30,117
Bliss,SS,-3.34518073632825,-5.2988359036457,-1.37722195314245,0.0016,3,117
Bliss,SS,-2.3978300948287,-4.34947519503515,-0.428350268321866,0.0158,6,117
Bliss,SS,-1.25744891517519,-3.19022921535976,0.708344134796573,0.2034,9,117
Bliss,SS,0.0031838339671862,-1.93884844874746,1.94652912383106,0.9966,12,117
Bliss,SS,1.23695639061333,-0.696414250665265,3.19049253967533,0.2162,15,117
Bliss,SS,2.36837316929913,0.427272175860638,4.35195638132768,0.0158,18,117
Bliss,SS,3.32485709392506,1.38409639289476,5.31175270716854,6.00E-04,21,117
Bliss,SS,4.06759797027635,2.10105794381884,6.05928259396332,0,24,117
Bliss,SS,4.60577842525492,2.64895918052103,6.59095636107426,0,27,117
Bliss,SS,4.95849253683672,3.00691769855464,6.93647571041186,0,30,117
Bliss,CI,1.08555056408984,0.979337370613118,1.20331106875094,0.1236,3,118
Bliss,CI,1.11831389531454,0.803909857569754,1.54830433563987,0.5082,6,118
Bliss,CI,0.893100845258011,0.488950144769119,1.6306884665284,0.7068,9,118
Bliss,CI,0.501978547816297,0.204627622603745,1.23445725108987,0.1296,12,118
Bliss,CI,0.19428342634221,0.0575713678296798,0.650557741014445,0.0086,15,118
Bliss,CI,0.0524393177059378,0.010989809007364,0.240218135758923,2.00E-04,18,118
Bliss,CI,0.0101259317999849,0.00143069222261211,0.0655326608390042,0,21,118
Bliss,CI,0.00144219164733185,1.35E-04,0.0138715126193994,0,24,118
Bliss,CI,1.56E-04,9.02E-06,0.002413974042933,0,27,118
Bliss,CI,1.35E-05,4.46E-07,3.70E-04,0,30,118
Bliss,SS,-1.55490637735903,-3.50574827060469,0.395493961881198,0.1236,3,118
Bliss,SS,-0.665930554997874,-2.60340715656902,1.29984527259853,0.5082,6,118
Bliss,SS,0.367101761507118,-1.58783222081773,2.32327255610634,0.7068,9,118
Bliss,SS,1.50364522300705,-0.459541238450776,3.46145648239047,0.1296,12,118
Bliss,SS,2.65782567690491,0.697412316106573,4.63086066609355,0.0086,15,118
Bliss,SS,3.75238849270443,1.81530146182541,5.74140380136743,2.00E-04,18,118
Bliss,SS,4.72479624783458,2.80361669478634,6.73804289158578,0,21,118
Bliss,SS,5.53153868604789,3.61738720867065,7.53589654937799,0,24,118
Bliss,SS,6.15170792530036,4.2308600093568,8.15510892682297,0,27,118
Bliss,SS,6.57879239358867,4.63776283502284,8.58087011435818,0,30,118
Bliss,CI,1.16053774464513,1.02132507794624,1.31988784425009,0.0236,3,119
Bliss,CI,1.40441185484399,0.913933402602419,2.16571855252984,0.1236,6,119
Bliss,CI,1.39566458033007,0.604366383367981,3.25216495676463,0.434,9,119
Bliss,CI,1.03025604038262,0.274469082357771,3.94690801658397,0.9636,12,119
Bliss,CI,0.545770969313248,0.0838636217866348,3.58684649218299,0.5274,15,119
Bliss,CI,0.206040106373058,0.0171682333003345,2.56497342477034,0.2222,18,119
Bliss,CI,0.0595603613965148,0.00250268928635512,1.47917480848196,0.0866,21,119
Bliss,CI,0.0133535746497128,2.60E-04,0.728420596831896,0.0354,24,119
Bliss,CI,0.00245259703659765,2.02E-05,0.314686349902931,0.0162,27,119
Bliss,CI,3.84E-04,1.26E-06,0.128459964724024,0.0074,30,119
Bliss,SS,-2.26675994423688,-4.22566648983519,-0.32126219146771,0.0236,3,119
Bliss,SS,-1.538506757636,-3.50064589830535,0.407698148344432,0.1236,6,119
Bliss,SS,-0.77636779353982,-2.74645242700811,1.17274601211081,0.434,9,119
Bliss,SS,-0.0440252201782501,-2.02781042032488,1.90962767526234,0.9636,12,119
Bliss,SS,0.63143411022477,-1.33185728706,2.58448402022613,0.5274,15,119
Bliss,SS,1.23909286441288,-0.738857017027014,3.18831643945811,0.2222,18,119
Bliss,SS,1.73484272994099,-0.240772900540017,3.68424297744995,0.0866,21,119
Bliss,SS,2.14259489436989,0.157308348143894,4.0982879981908,0.0354,24,119
Bliss,SS,2.46058481492368,0.473309228180262,4.42450333527064,0.0162,27,119
Bliss,SS,2.69881712800913,0.704175405692496,4.66134164807293,0.0074,30,119
Bliss,CI,1.08910601790989,0.976140982337826,1.21896920065214,0.133,3,120
Bliss,CI,1.14329947992079,0.796952596645418,1.64974119859216,0.4586,6,120
Bliss,CI,0.9563660684523,0.487369373282862,1.89874764051312,0.8912,9,120
Bliss,CI,0.585606774639575,0.212405094338313,1.64492975244947,0.3122,12,120
Bliss,CI,0.256500568172464,0.064233830030138,1.03656026562777,0.057,15,120
Bliss,CI,0.0810343851796746,0.0139317318622626,0.478734672029859,0.0052,18,120
Bliss,CI,0.019168600875892,0.0021978458681798,0.170601573668821,2.00E-04,21,120
Bliss,CI,0.00357842978458407,2.66E-04,0.0487040854818956,2.00E-04,24,120
Bliss,CI,5.38E-04,2.63E-05,0.0111308636712741,0,27,120
Bliss,CI,6.86E-05,2.03E-06,0.00221803843571576,0,30,120
Bliss,SS,-1.49265859390118,-3.46256393309258,0.422285429099337,0.133,3,120
Bliss,SS,-0.718373360928101,-2.68544906219351,1.21747363079064,0.4586,6,120
Bliss,SS,0.127862212033166,-1.83762026413494,2.05984022155425,0.8912,9,120
Bliss,SS,1.01641712717517,-0.945359832959797,2.94276684416906,0.3122,12,120
Bliss,SS,1.91179227124036,-0.0504534735403254,3.85727351515041,0.057,15,120
Bliss,SS,2.78256924096931,0.81566319605422,4.73223607609192,0.0052,18,120
Bliss,SS,3.58793705560517,1.60450756967276,5.55298323350288,2.00E-04,21,120
Bliss,SS,4.29239887384718,2.30285555322507,6.2734287519625,2.00E-04,24,120
Bliss,SS,4.89454752039488,2.92488575688668,6.85828552043345,0,27,120
Bliss,SS,5.37394889701701,3.42567311884427,7.34653799523679,0,30,120
Bliss,CI,1.28858876034218,1.12057268224214,1.472482813491,6.00E-04,3,121
Bliss,CI,1.88770696001393,1.19257522842181,2.91192549078993,0.0064,6,121
Bliss,CI,2.24194556590344,0.933324733717081,5.1515449399591,0.0694,9,121
Bliss,CI,1.85366995263267,0.483090388730328,6.80671462628935,0.3598,12,121
Bliss,CI,1.03209092363034,0.158056937140246,6.28155208726065,0.9722,15,121
Bliss,CI,0.396915050874173,0.0339264947237903,4.23990337995828,0.4578,18,121
Bliss,CI,0.109422941791034,0.00477594634274739,2.16567165797192,0.1464,21,121
Bliss,CI,0.0232620200882927,4.87E-04,0.85123827364142,0.042,24,121
Bliss,CI,0.00400918185570405,3.75E-05,0.29084166724472,0.0114,27,121
Bliss,CI,5.87E-04,2.33E-06,0.0892057431952206,0.0046,30,121
Bliss,SS,-3.62145754285592,-5.52686229092732,-1.62599144146554,6.00E-04,3,121
Bliss,SS,-2.77331132879112,-4.66529559203412,-0.768728927682036,0.0064,6,121
Bliss,SS,-1.85118942927322,-3.75880476553806,0.15821747365894,0.0694,9,121
Bliss,SS,-0.914002268529998,-2.84035355227614,1.07747705924043,0.3598,12,121
Bliss,SS,-0.0335603512305313,-1.95243345771936,1.96006565168347,0.9722,15,121
Bliss,SS,0.74936429652515,-1.17148077398758,2.74396923047441,0.4578,18,121
Bliss,SS,1.42565992228838,-0.497913500329246,3.44354356340427,0.1464,21,121
Bliss,SS,1.97970250606576,0.0847814345781594,4.01463676099323,0.042,24,121
Bliss,SS,2.42159584738063,0.541859478771695,4.47093173322781,0.0114,27,121
Bliss,SS,2.76264431439108,0.897380145547559,4.81538231352527,0.0046,30,121
Bliss,CI,1.23769051321677,1.06821259040136,1.42822519689477,0.0056,3,122
Bliss,CI,1.79136357913235,1.08885146222889,2.91683686372869,0.0258,6,122
Bliss,CI,2.32742267493249,0.875529338651104,6.11483432510332,0.0898,9,122
Bliss,CI,2.37364402802691,0.49506516649056,11.0739583456259,0.2642,12,122
Bliss,CI,1.77481493189064,0.190502156803557,15.7839170451951,0.588,15,122
Bliss,CI,0.969569979534702,0.0511145633322417,17.5828611182366,0.982,18,122
Bliss,CI,0.393186902232088,0.00921210740551921,15.2415046012432,0.6196,21,122
Bliss,CI,0.120041229249697,0.00116992121141454,10.2121261441329,0.3436,24,122
Bliss,CI,0.0283301296027825,1.17E-04,5.93259623423502,0.191,27,122
Bliss,CI,0.00530762664186286,8.54E-06,2.86335653038966,0.1024,30,122
Bliss,SS,-2.88981617690342,-4.83019134865147,-0.894218973482852,0.0056,3,122
Bliss,SS,-2.31422707347817,-4.24953142857517,-0.337912002162366,0.0258,6,122
Bliss,SS,-1.70616059307719,-3.65709743256382,0.268471226202027,0.0898,9,122
Bliss,SS,-1.10190168733042,-3.06518749070858,0.896212916097598,0.2642,12,122
Bliss,SS,-0.516363340122179,-2.48326934984219,1.49238895683931,0.588,15,122
Bliss,SS,0.0210121474701726,-1.94935675086435,2.02194877270541,0.982,18,122
Bliss,SS,0.501343565069976,-1.46300419482663,2.51739779957672,0.6196,21,122
Bliss,SS,0.927943974492837,-1.01708941008168,2.95500926079284,0.3436,24,122
Bliss,SS,1.30110517116822,-0.650022140444322,3.30501514790794,0.191,27,122
Bliss,SS,1.62356927168879,-0.326037966299882,3.61702214965107,0.1024,30,122
Bliss,CI,1.05344350117056,0.944681216174299,1.17500960118074,0.3472,3,123
Bliss,CI,0.983528176851414,0.685053009480468,1.40429351206658,0.9294,6,123
Bliss,CI,0.668234191585078,0.337892263715382,1.31105406891283,0.2436,9,123
Bliss,CI,0.305888352115641,0.108210146855369,0.859680025679593,0.0238,12,123
Bliss,CI,0.0941980544504617,0.0225053174589421,0.386202396443517,0.0016,15,123
Bliss,CI,0.0200194249789904,0.00315145160536687,0.124432511305743,0,18,123
Bliss,CI,0.00307787136676759,3.09E-04,0.0298673853368243,0,21,123
Bliss,CI,3.60E-04,2.14E-05,0.00574821782316693,0,24,123
Bliss,CI,3.36E-05,1.16E-06,9.41E-04,0,27,123
Bliss,CI,2.62E-06,4.95E-08,1.34E-04,0,30,123
Bliss,SS,-0.922649876394679,-2.85803343203318,1.0084818489999,0.3472,3,123
Bliss,SS,0.090096629732534,-1.84182746214315,2.05189237873426,0.9294,6,123
Bliss,SS,1.15859663636234,-0.778396160655274,3.11847750834195,0.2436,9,123
Bliss,SS,2.22577964613211,0.284100316426528,4.17836667678858,0.0238,12,123
Bliss,SS,3.22611046599453,1.29925443372284,5.18121580084705,0.0016,15,123
Bliss,SS,4.12544303472422,2.19822924776466,6.07563015705226,0,18,123
Bliss,SS,4.89522073035497,2.97173193326901,6.84193622069352,0,21,123
Bliss,SS,5.52441347183251,3.59412735800964,7.49209195647682,0,24,123
Bliss,SS,6.01399583674703,4.06829332364159,7.98060518127729,0,27,123
Bliss,SS,6.3730131257114,4.42253763295303,8.34027828326464,0,30,123
Bliss,CI,1.45369599217963,1.2930317109679,1.63900225385308,0,3,124
Bliss,CI,2.92869551109543,1.99189712361305,4.32268121292264,0,6,124
Bliss,CI,5.45730564423131,2.63788744682515,11.4616274977954,0,9,124
Bliss,CI,7.71053082905499,2.51371718050051,24.3334854284551,4.00E-04,12,124
Bliss,CI,7.57730673633263,1.60287114871246,38.0607908767181,0.0098,15,124
Bliss,CI,5.0986806996571,0.675328689353963,42.5734005175417,0.1124,18,124
Bliss,CI,2.38012873592466,0.188564136920876,34.0505532833748,0.5144,21,124
Bliss,CI,0.793970841870014,0.036079641144657,19.6184107576849,0.8882,24,124
Bliss,CI,0.195895147650845,0.00483334121646009,9.02458105859287,0.3992,27,124
Bliss,CI,0.0366974524367326,4.63E-04,3.49575691262182,0.1492,30,124
Bliss,SS,-6.17233306378998,-8.15182595822727,-4.24000597375364,0,3,124
Bliss,SS,-5.43042743965014,-7.39790524155329,-3.48240193053143,0,6,124
Bliss,SS,-4.51466002824054,-6.48884372858681,-2.58057635357151,0,9,124
Bliss,SS,-3.51706596546696,-5.49595117707754,-1.58715376651092,4.00E-04,12,124
Bliss,SS,-2.50727610866435,-4.50554542006907,-0.584114441409147,0.0098,15,124
Bliss,SS,-1.54347858268878,-3.5543324270152,0.371951020487289,0.1124,18,124
Bliss,SS,-0.654963521971795,-2.66458972397375,1.26008341004147,0.5144,21,124
Bliss,SS,0.142905066459227,-1.84367850523743,2.05772417408483,0.8882,24,124
Bliss,SS,0.84540448001021,-1.1408888149102,2.76527307432394,0.3992,27,124
Bliss,SS,1.45756206914104,-0.55194711722048,3.38579198497723,0.1492,30,124
Bliss,CI,0.990218028315087,0.84358678330627,1.15705113306436,0.9098,3,125
Bliss,CI,0.805994256597105,0.469108629706531,1.37876835319771,0.442,6,125
Bliss,CI,0.466475730102004,0.160561198023867,1.33444708088271,0.165,9,125
Bliss,CI,0.182452712320735,0.0340002128867934,0.95366858166659,0.0442,12,125
Bliss,CI,0.0491069062931518,0.00449195691638375,0.519154714230625,0.0114,15,125
Bliss,CI,0.00931899254832779,4.05E-04,0.210286245979331,0.0038,18,125
Bliss,CI,0.00131053425931952,2.48E-05,0.0648656176575977,6.00E-04,21,125
Bliss,CI,1.45E-04,1.15E-06,0.016753484176242,4.00E-04,24,125
Bliss,CI,1.29E-05,4.10E-08,0.00364881063174075,4.00E-04,27,125
Bliss,CI,9.84E-07,1.23E-09,7.16E-04,2.00E-04,30,125
Bliss,SS,0.120904961421297,-1.79417452687719,2.09204028750476,0.9098,3,125
Bliss,SS,0.777569722689498,-1.15796381092504,2.72886887555676,0.442,6,125
Bliss,SS,1.40188470558102,-0.53041500580206,3.36261470162684,0.165,9,125
Bliss,SS,1.9808970402683,0.0552365162175779,3.93717937361008,0.0442,12,125
Bliss,SS,2.48864941627376,0.541332041830998,4.46363731879199,0.0114,15,125
Bliss,SS,2.93160736706289,0.977653059115393,4.89803486316048,0.0038,18,125
Bliss,SS,3.30567962917117,1.36236910521216,5.2824726559309,6.00E-04,21,125
Bliss,SS,3.60878268720743,1.67011878834073,5.58509872830248,4.00E-04,24,125
Bliss,SS,3.86028376188653,1.92501536746189,5.83305730941866,4.00E-04,27,125
Bliss,SS,4.05574871460556,2.12333082210627,6.01484860035614,2.00E-04,30,125
Bliss,CI,1.1921952861211,1.06995494072737,1.32961286908505,0.002,3,126
Bliss,CI,1.51010418662699,1.06670420350794,2.13861097752506,0.0214,6,126
Bliss,CI,1.54481822264517,0.803544417514805,2.95083876584261,0.1902,9,126
Bliss,CI,1.12898194880018,0.420342776449745,2.98074619113165,0.8018,12,126
Bliss,CI,0.56702535793572,0.148065828402663,2.10232892221034,0.4022,15,126
Bliss,CI,0.195918685708168,0.0349404257873269,1.05046947585319,0.059,18,126
Bliss,CI,0.0490258128182316,0.00578862663691643,0.388572825615253,0.0034,21,126
Bliss,CI,0.0089797309442397,6.96E-04,0.110481517761266,0,24,126
Bliss,CI,0.00128591662019027,6.22E-05,0.0246732632636661,0,27,126
Bliss,CI,1.48E-04,4.32E-06,0.00470639116656153,0,30,126
Bliss,SS,-3.16491901258622,-5.12892734685174,-1.21732228935444,0.002,3,126
Bliss,SS,-2.30565457333685,-4.25218148787807,-0.361213938824762,0.0214,6,126
Bliss,SS,-1.30832109009459,-3.25523137247378,0.657980145720212,0.1902,9,126
Bliss,SS,-0.242216365333952,-2.18060017363334,1.73039603920654,0.8018,12,126
Bliss,SS,0.835828312523437,-1.09466298085134,2.81397853444043,0.4022,15,126
Bliss,SS,1.88278322960609,-0.0568710329705368,3.87414002654408,0.059,18,126
Bliss,SS,2.8345846473384,0.888589854845861,4.84292080464808,0.0034,21,126
Bliss,SS,3.69278523409273,1.72612654839961,5.69666203367036,0,24,126
Bliss,SS,4.4162156116895,2.45617319030254,6.42529205645387,0,27,126
Bliss,SS,5.00559471045353,3.04208804183821,7.01165650119549,0,30,126
Bliss,CI,1.14549439867749,1.01514327912544,1.28665384414662,0.0286,3,127
Bliss,CI,1.37186157843428,0.909498884793834,2.04086616074835,0.129,6,127
Bliss,CI,1.38377000882991,0.616061852267224,3.02435578530462,0.426,9,127
Bliss,CI,1.06380820713435,0.300150853389965,3.73261336955647,0.9188,12,127
Bliss,CI,0.601963274202801,0.100884420232003,3.5073310179302,0.584,15,127
Bliss,CI,0.25168497432354,0.0239533394622372,2.56880036899436,0.257,18,127
Bliss,CI,0.0809932921037648,0.00404681383534473,1.53816602615766,0.0992,21,127
Bliss,CI,0.0206017632032327,5.25E-04,0.749760425726942,0.0346,24,127
Bliss,CI,0.00425556342566813,4.95E-05,0.326877301346803,0.0148,27,127
Bliss,CI,7.41E-04,3.78E-06,0.132313228806289,0.0066,30,127
Bliss,SS,-2.24040005637149,-4.15707242023692,-0.247891590612681,0.0286,3,127
Bliss,SS,-1.52763636264131,-3.44682051429757,0.458343659010114,0.129,6,127
Bliss,SS,-0.79916324542831,-2.72290847820222,1.19183219213087,0.426,9,127
Bliss,SS,-0.0961237994337222,-2.04680689978626,1.87021101126314,0.9188,12,127
Bliss,SS,0.556941968063036,-1.37694696483497,2.51695391307096,0.584,15,127
Bliss,SS,1.14246269085302,-0.781285693716117,3.09027177011209,0.257,18,127
Bliss,SS,1.64068857948087,-0.281080817892974,3.59670061256816,0.0992,21,127
Bliss,SS,2.05930944198896,0.152763168914551,4.00559933775342,0.0346,24,127
Bliss,SS,2.40606193113623,0.492787680298121,4.3692560898413,0.0148,27,127
Bliss,SS,2.6841743269519,0.753291862477286,4.64981372775214,0.0066,30,127
